team,year,won,lost,tied,UNITID,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,ADM_RATE,SAT_AVG,ACTCMMID,RET_FT4,C150_4,TUITIONFEE_IN,TUITIONFEE_OUT,AVGFACSAL,PFTFAC,BOOKSUPPLY,ROOMBOARD_ON,ROOMBOARD_OFF,OTHEREXPENSE_ON,OTHEREXPENSE_OFF
Texas State,2003,5.0,7.0,0.0,228459,21974.0,0.4743,0.0934,0.3593,0.0223,0.5604,1077.0,23.0,0.7703,0.4642,3900.0,10510.0,5664.0,0.6877,950.0,6500.0,6700.0,3210.0,3010.0
Texas State,2002,4.0,7.0,0.0,228459,21095.0,0.4743,0.0934,0.3593,0.0223,0.5648,1020.0,21.0,0.7703,0.4541,3750.0,10290.0,5677.0,0.7074,950.0,6400.0,6600.0,3210.0,3010.0
Texas Tech,2022,8.0,5.0,0.0,229115,32346.0,0.5454,0.0599,0.2905,0.0315,0.6734,1198.0,25.0,0.8571,0.6375,11852.0,24122.0,11038.0,0.8178,1200.0,10460.0,10460.0,4510.0,4510.0
Texas Tech,2021,7.0,6.0,0.0,229115,32414.0,0.5499,0.0603,0.2902,0.0307,0.6786,1209.0,26.0,0.851,0.6266,11852.0,24122.0,10772.0,0.8187,1200.0,10346.0,10346.0,4384.0,4384.0
Texas Tech,2020,4.0,6.0,0.0,229115,32318.0,0.5465,0.0623,0.293,0.0295,0.7003,1174.0,25.0,0.8749,0.6342,11600.0,23870.0,10454.0,0.8545,1200.0,9956.0,9956.0,4400.0,4400.0
Texas Tech,2019,4.0,8.0,0.0,229115,31172.0,0.5469,0.0632,0.2891,0.0297,0.6891,1181.0,25.0,0.8676,0.61,9300.0,19260.0,9558.0,0.8693,1200.0,8670.0,8670.0,4420.0,4420.0
Texas Tech,2018,5.0,7.0,0.0,229115,30795.0,0.5487,0.0651,0.2954,0.0293,0.7067,1175.0,25.0,0.8496,0.6008,9080.0,19040.0,9228.0,0.8903,1200.0,9772.0,9772.0,4420.0,4420.0
Texas Tech,2017,6.0,7.0,0.0,229115,30330.0,0.558,0.0605,0.2775,0.0247,0.6918,1176.0,25.0,0.8415,0.5928,8860.0,18652.0,8928.0,0.8819,1200.0,9153.0,9153.0,4420.0,4420.0
Texas Tech,2016,5.0,7.0,0.0,229115,29587.0,0.5881,0.0622,0.2425,0.0255,0.626,1117.0,25.0,0.8362,0.6003,8428.0,18220.0,8880.0,0.8694,1200.0,9081.0,9081.0,4420.0,4420.0
Texas Tech,2015,7.0,6.0,0.0,229115,28868.0,0.6004,0.0612,0.2301,0.025,0.6306,1134.0,25.0,0.8346,0.5992,8028.0,17388.0,9058.0,0.8565,1200.0,8928.0,8928.0,4420.0,4420.0
Texas Tech,2014,4.0,8.0,0.0,229115,28278.0,0.6116,0.0607,0.2209,0.0252,0.6613,1110.0,25.0,0.8347,0.5908,7811.0,16499.0,8890.0,0.8597,1200.0,8928.0,8928.0,4420.0,4420.0
Texas Tech,2013,8.0,5.0,0.0,229115,26809.0,0.6329,0.0587,0.2063,0.0268,0.663,1116.0,25.0,0.8233,0.5904,7517.0,16013.0,8757.0,0.8605,1200.0,8464.0,2730.0,4420.0,3546.0
Texas Tech,2012,8.0,5.0,0.0,229115,26276.0,0.6562,0.0555,0.1912,0.0258,0.6431,1119.0,25.0,0.8072,0.6212,7517.0,15941.0,8674.0,0.8517,1200.0,8464.0,2730.0,4420.0,3545.0
Texas Tech,2011,5.0,7.0,0.0,229115,26004.0,0.675,0.0535,0.1779,0.0263,0.6628,1113.0,25.0,0.8203,0.6142,7380.0,14892.0,7978.0,0.8413,1200.0,8283.0,2650.0,3890.0,3246.0
Texas Tech,2010,8.0,5.0,0.0,229115,25409.0,0.7013,0.0492,0.1617,0.0257,0.7169,1107.0,25.0,0.8177,0.6256,6970.0,14410.0,7954.0,0.846,1000.0,7966.0,2546.0,3390.0,2746.0
Texas Tech,2009,9.0,4.0,0.0,229115,24222.0,0.5881,0.0605,0.2425,0.0263,0.6784,1093.0,24.0,0.8107,0.6023,6210.0,12858.0,7728.0,0.8723,1000.0,7688.0,8799.0,3390.0,4392.0
Texas Tech,2008,11.0,2.0,0.0,229115,23080.0,0.5881,0.0605,0.2425,0.0263,0.7212,1110.0,24.0,0.804,0.5748,5654.0,12398.0,7624.0,0.9314,845.0,7580.0,8799.0,3326.0,4392.0
Texas Tech,2007,9.0,4.0,0.0,229115,22996.0,0.5881,0.0605,0.2425,0.0263,0.8995,1087.0,24.0,0.827,0.562,5642.0,12314.0,7481.0,0.9182,845.0,7580.0,8799.0,3326.0,4392.0
Texas Tech,2006,8.0,5.0,0.0,229115,22838.0,0.5881,0.0605,0.2425,0.0263,0.7018,1110.0,24.0,0.83,0.557,5376.0,11976.0,7217.0,0.9341,845.0,7403.0,8799.0,3230.0,4392.0
Texas Tech,2005,9.0,3.0,0.0,229115,22967.0,0.5881,0.0605,0.2425,0.0263,0.7094,1124.0,24.0,0.84,0.548,5088.0,11712.0,7076.0,0.9314,845.0,7008.0,8799.0,3230.0,4392.0
Texas Tech,2004,8.0,4.0,0.0,229115,23329.0,0.5881,0.0605,0.2425,0.0263,0.6709,1110.0,24.0,0.82,0.544,4840.0,11032.0,6913.0,0.8477,845.0,6420.0,6420.0,3230.0,3230.0
Texas Tech,2003,8.0,5.0,0.0,229115,23595.0,0.5881,0.0605,0.2425,0.0263,0.673,1110.0,24.0,0.8346,0.5371,3953.0,9617.0,6566.0,0.8462,828.0,6023.0,6506.0,3167.0,3167.0
Texas Tech,2002,9.0,5.0,0.0,229115,22768.0,0.5881,0.0605,0.2425,0.0263,0.6899,1090.0,24.0,0.8346,0.5173,3867.0,10407.0,6672.0,0.8507,816.0,5694.0,5962.0,3130.0,3130.0
The Citadel,2022,4.0,7.0,0.0,100751,31360.0,0.7336,0.1072,0.0577,0.0146,0.8006,1304.0,26.0,0.8668,0.7276,11940.0,32300.0,10777.0,0.7768,800.0,14426.0,14426.0,4858.0,4858.0
The Citadel,2021,4.0,7.0,0.0,100751,30725.0,0.7676,0.105,0.0549,0.0137,0.789,1244.0,26.0,0.8855,0.7223,11620.0,31090.0,10509.0,0.7753,800.0,13934.0,13934.0,4670.0,4670.0
The Citadel,2020,0.0,4.0,0.0,100751,30610.0,0.7695,0.1024,0.0512,0.0131,0.8039,1262.0,27.0,0.8723,0.7214,11620.0,31090.0,10349.0,0.7707,1000.0,13810.0,13810.0,4620.0,4620.0
The Citadel,2019,6.0,6.0,0.0,100751,31900.0,0.7683,0.1008,0.0505,0.0119,0.8268,1261.0,27.0,0.8693,0.711,10780.0,30250.0,10291.0,0.7604,1000.0,13636.0,13636.0,4600.0,4600.0
The Citadel,2018,5.0,6.0,0.0,100751,32177.0,0.7774,0.0999,0.0499,0.0116,0.5906,1252.0,27.0,0.8788,0.7188,10780.0,29230.0,10225.0,0.7454,1200.0,13402.0,13402.0,4490.0,4490.0
The Citadel,2017,5.0,6.0,0.0,100751,32387.0,0.7847,0.1005,0.0471,0.0116,0.533,1278.0,28.0,0.8709,0.6787,10780.0,28100.0,10016.0,0.7404,1200.0,13324.0,13324.0,4120.0,4120.0
The Citadel,2016,10.0,2.0,0.0,100751,31663.0,0.7841,0.1037,0.0437,0.0118,0.5259,1202.0,27.0,0.8627,0.6871,10470.0,26950.0,9802.0,0.7378,1200.0,13050.0,13050.0,4116.0,4116.0
The Citadel,2015,9.0,4.0,0.0,100751,31005.0,0.7807,0.1092,0.0399,0.0113,0.5359,1181.0,27.0,0.8647,0.6709,10170.0,25950.0,9710.0,0.7187,1200.0,12880.0,12880.0,4172.0,4172.0
The Citadel,2014,5.0,7.0,0.0,100751,29851.0,0.7825,0.1119,0.0348,0.0106,0.5105,1185.0,27.0,0.867,0.6566,9826.0,24950.0,9667.0,0.7045,1200.0,12716.0,12716.0,3463.0,3463.0
The Citadel,2013,5.0,7.0,0.0,100751,28692.0,0.7865,0.114,0.0313,0.0112,0.5655,1171.0,26.0,0.87,0.6665,9450.0,23950.0,9605.0,0.7036,1200.0,13156.0,13156.0,3194.0,3194.0
The Citadel,2012,7.0,4.0,0.0,100751,27364.0,0.7939,0.1185,0.0282,0.011,0.5308,1172.0,26.0,0.8537,0.6655,9200.0,22950.0,9362.0,0.7228,1100.0,12450.0,12450.0,3967.0,3967.0
The Citadel,2011,4.0,7.0,0.0,100751,25613.0,0.8024,0.1254,0.0243,0.0112,0.4353,1158.0,26.0,0.8645,0.6579,8600.0,21900.0,8822.0,0.7331,1100.0,10781.0,10781.0,3458.0,3458.0
The Citadel,2010,3.0,8.0,0.0,100751,24376.0,0.8183,0.1218,0.0242,0.0109,0.5358,1155.0,26.0,0.8483,0.6726,7900.0,20500.0,8374.0,0.7262,1100.0,10206.0,12965.0,2475.0,4041.5
The Citadel,2009,4.0,7.0,0.0,100751,23296.0,0.7825,0.1072,0.0437,0.0116,0.587,1122.0,25.0,0.8349,0.6593,7000.0,19200.0,8160.0,0.7402,1100.0,10400.0,12965.0,3065.0,4041.5
The Citadel,2008,4.0,8.0,0.0,100751,22046.0,0.7825,0.1072,0.0437,0.0116,0.6039,1104.0,24.0,0.8428,0.6445,6400.0,18000.0,8230.0,0.7519,1000.0,9842.0,12965.0,3154.0,4041.5
The Citadel,2007,7.0,4.0,0.0,100751,20910.0,0.7825,0.1072,0.0437,0.0116,0.6386,1106.0,24.0,0.868,0.651,5700.0,16518.0,8330.0,0.7778,950.0,8950.0,12965.0,3002.0,4041.5
The Citadel,2006,5.0,6.0,0.0,100751,19226.0,0.7825,0.1072,0.0437,0.0116,0.7004,1113.0,24.0,0.85,0.631,5278.0,15294.0,8202.0,0.7827,950.0,8550.0,12965.0,3093.0,4041.5
The Citadel,2005,4.0,7.0,0.0,100751,17372.0,0.7825,0.1072,0.0437,0.0116,0.7367,1087.0,23.0,0.86,0.629,4864.0,13516.0,7636.0,0.7825,900.0,8000.0,8000.0,2820.0,2820.0
The Citadel,2004,3.0,7.0,0.0,100751,16202.0,0.7825,0.1072,0.0437,0.0116,0.771,1091.0,24.0,0.83,0.6088,4630.0,12664.0,7158.0,0.7874,800.0,4734.0,7310.0,2426.0,2762.0
The Citadel,2003,6.0,6.0,0.0,100751,15548.0,0.7825,0.1072,0.0437,0.0116,0.867,1090.0,24.0,0.8647,0.6248,4134.0,11294.0,6551.0,0.8269,800.0,6568.0,7102.0,2392.0,2722.0
The Citadel,2002,3.0,9.0,0.0,100751,15091.0,0.7825,0.1072,0.0437,0.0116,0.8462,1095.0,24.0,0.8647,0.6276,3556.0,9624.0,6457.0,0.8313,700.0,5824.0,6104.0,2392.0,2722.0
Troy,2022,12.0,2.0,0.0,102368,10316.0,0.5303,0.3226,0.0457,0.0062,0.9484,1050.0,21.0,0.7477,0.4552,9312.0,18624.0,7183.0,0.4953,1300.0,7599.0,10342.0,4766.0,4766.0
Troy,2021,5.0,7.0,0.0,102368,10916.0,0.5297,0.3269,0.0453,0.0063,0.9527,1082.0,21.0,0.7402,0.5183,9312.0,18624.0,7194.0,0.4692,1300.0,7599.0,10342.0,4766.0,4766.0
Troy,2020,5.0,6.0,0.0,102368,12294.0,0.525,0.3196,0.0438,0.0081,0.9243,1094.0,22.0,0.7707,0.5017,8908.0,16708.0,6785.0,0.5375,1300.0,6904.0,7586.0,4766.0,6766.0
Troy,2019,5.0,7.0,0.0,102368,12595.0,0.526,0.3086,0.0398,0.0076,0.8757,1079.0,21.0,0.7509,0.4749,8908.0,16708.0,6657.0,0.4748,1300.0,6804.0,7586.0,4766.0,6766.0
Troy,2018,10.0,3.0,0.0,102368,13147.0,0.5247,0.3122,0.0374,0.0075,0.8767,1082.0,21.0,0.7278,0.4279,8908.0,16708.0,6639.0,0.533,1138.0,6804.0,6008.0,3297.0,5474.0
Troy,2017,11.0,2.0,0.0,102368,13634.0,0.535,0.3007,0.0375,0.0087,0.8812,1085.0,22.0,0.7002,0.39,8692.0,16276.0,6444.0,0.3774,1138.0,6688.0,5790.0,3297.0,5453.0
Troy,2016,10.0,3.0,0.0,102368,13745.0,0.5264,0.3115,0.0357,0.008,0.9125,992.0,21.0,0.743,0.3746,8260.0,15484.0,6405.0,0.3961,1129.0,6528.0,5815.0,3189.0,5227.0
Troy,2015,4.0,8.0,0.0,102368,14065.0,0.5345,0.3092,0.0357,0.0082,0.9187,1046.0,23.0,0.7916,0.327,7924.0,14812.0,6336.0,0.3894,1124.0,6528.0,5815.0,3357.0,5395.0
Troy,2014,3.0,9.0,0.0,102368,15025.0,0.5132,0.3386,0.0329,0.0078,0.7326,1047.0,23.0,0.7514,0.3498,7564.0,14092.0,6246.0,0.385,1105.0,6498.0,5314.0,3585.0,5713.0
Troy,2013,6.0,6.0,0.0,102368,16208.0,0.4908,0.3672,0.0297,0.0083,0.6821,990.0,21.0,0.7389,0.3466,7276.0,13612.0,5996.0,0.4007,1103.0,6312.0,5148.0,3537.0,5533.0
Troy,2012,5.0,7.0,0.0,102368,17765.0,0.4771,0.3868,0.0288,0.0083,0.6229,990.0,21.0,0.7228,0.3445,6844.0,12820.0,6210.0,0.4747,1090.0,6226.0,5095.0,3501.0,5477.0
Troy,2011,3.0,9.0,0.0,102368,20391.0,0.4558,0.4044,0.03,0.0082,0.7147,970.0,21.0,0.7365,0.318,6412.0,12052.0,6143.0,0.4142,1082.0,5894.0,5056.0,3474.0,5222.0
Troy,2010,8.0,5.0,0.0,102368,22045.0,0.4517,0.4107,0.0254,0.0088,0.6951,970.0,21.0,0.7291,0.3345,5860.0,11044.0,5974.0,0.3941,1072.0,5716.0,4912.0,3442.0,5100.0
Troy,2009,9.0,4.0,0.0,102368,22030.0,0.525,0.3226,0.0357,0.0081,0.6624,970.0,21.0,0.7187,0.3702,4924.0,9556.0,5989.0,0.3415,1062.0,5441.0,4572.0,3408.0,4878.0
Troy,2008,8.0,5.0,0.0,102368,20898.0,0.525,0.3226,0.0357,0.0081,0.6422,930.0,20.0,0.747,0.3851,4492.0,8740.0,5881.0,0.3036,1012.0,5286.0,5600.0,3270.0,3480.0
Troy,2007,8.0,4.0,0.0,102368,21042.0,0.525,0.3226,0.0357,0.0081,0.7397,950.0,20.0,0.6777,0.4175,4264.0,8428.0,5723.0,0.3015,920.0,5072.0,5512.0,3176.0,3382.0
Troy,2006,8.0,5.0,0.0,102368,19734.0,0.525,0.3226,0.0357,0.0081,0.8125,950.0,20.0,0.69,0.4931,4104.0,8108.0,5487.0,0.3029,890.0,4920.0,5292.0,3070.0,3269.0
Troy,2005,4.0,7.0,0.0,102368,18501.0,0.525,0.3226,0.0357,0.0081,0.8082,950.0,20.0,0.68,0.497,4104.0,8108.0,5286.0,0.3241,860.0,4812.0,4964.0,2969.0,3162.0
Troy,2004,7.0,5.0,0.0,102368,13253.0,0.525,0.3226,0.0357,0.0081,0.6754,950.0,20.0,0.72,0.5078,4162.0,8012.0,4786.0,0.3618,860.0,4812.0,4948.0,2919.0,3128.0
Troy,2003,6.0,6.0,0.0,102368,5633.0,0.525,0.3226,0.0357,0.0081,0.7511,970.0,21.0,0.7365,0.5417,3842.0,7372.0,4765.0,0.3388,840.0,4580.0,4680.0,3085.0,3190.0
Troy,2002,4.0,8.0,0.0,102368,4976.0,0.525,0.3226,0.0357,0.0081,0.7244,970.0,21.0,0.7365,0.5643,3532.0,6752.0,4888.0,0.399,420.0,4496.0,4693.0,3067.0,3067.0
Tulane,2022,12.0,2.0,0.0,160755,8490.0,0.677,0.0651,0.0923,0.0529,0.1145,1443.0,31.0,0.9314,0.8744,62844.0,62844.0,12415.0,0.6759,1200.0,17346.0,17346.0,2500.0,2500.0
Tulane,2021,2.0,10.0,0.0,160755,8515.0,0.6909,0.0618,0.086,0.0504,0.0963,1431.0,32.0,0.9389,0.8597,60814.0,60814.0,12223.0,0.6577,1200.0,16778.0,16778.0,2440.0,2440.0
Tulane,2020,6.0,6.0,0.0,160755,8537.0,0.691,0.0645,0.084,0.0503,0.1111,1427.0,32.0,0.9198,0.8577,58852.0,58852.0,12085.0,0.6689,1200.0,16248.0,16248.0,2380.0,2380.0
Tulane,2019,7.0,6.0,0.0,160755,7980.0,0.681,0.0702,0.0782,0.0515,0.1287,1444.0,32.0,0.9277,0.8621,56800.0,56800.0,12224.0,0.638,1200.0,15774.0,15774.0,1110.0,1110.0
Tulane,2018,7.0,6.0,0.0,160755,7920.0,0.6918,0.0734,0.0768,0.0472,0.1733,1428.0,32.0,0.9422,0.8536,54820.0,54820.0,11783.0,0.6278,1200.0,15190.0,15190.0,1086.0,1086.0
Tulane,2017,5.0,7.0,0.0,160755,7871.0,0.6967,0.079,0.0722,0.0443,0.215,1442.0,32.0,0.9315,0.8336,52960.0,52960.0,11440.0,0.6504,1200.0,14536.0,14536.0,1068.0,1068.0
Tulane,2016,4.0,8.0,0.0,160755,7924.0,0.7091,0.0856,0.0651,0.0394,0.255,1346.0,31.0,0.9151,0.833,51010.0,51010.0,11484.0,0.6162,1200.0,13844.0,13844.0,1060.0,1060.0
Tulane,2015,3.0,9.0,0.0,160755,7841.0,0.6956,0.0869,0.0648,0.0323,0.305,1346.0,31.0,0.9199,0.832,49638.0,49638.0,10993.0,0.5925,1200.0,13186.0,13186.0,1058.0,1058.0
Tulane,2014,3.0,9.0,0.0,160755,7892.0,0.7138,0.0898,0.0603,0.0348,0.2795,1342.0,31.0,0.9223,0.8293,48305.0,48305.0,10897.0,0.5755,1200.0,12556.0,12556.0,1049.0,1049.0
Tulane,2013,7.0,6.0,0.0,160755,8290.0,0.718,0.0901,0.0585,0.0364,0.2643,1341.0,31.0,0.9049,0.7602,46930.0,46930.0,10880.0,0.6021,1200.0,12012.0,2900.0,1036.0,1036.0
Tulane,2012,2.0,10.0,0.0,160755,8357.0,0.7049,0.0962,0.0559,0.0381,0.2727,1350.0,31.0,0.891,0.7526,45240.0,45240.0,10384.0,0.5716,1200.0,11540.0,2900.0,1020.0,1020.0
Tulane,2011,2.0,11.0,0.0,160755,8271.0,0.6704,0.0817,0.0422,0.04,0.2495,1342.0,31.0,0.904,0.7617,43434.0,43434.0,10016.0,0.5965,1200.0,10850.0,13186.0,1000.0,1058.0
Tulane,2010,4.0,8.0,0.0,160755,7754.0,0.6731,0.0829,0.0457,0.045,0.2598,1337.0,31.0,0.9028,0.6981,41884.0,41884.0,9497.0,0.5973,1200.0,9824.0,13186.0,952.0,1058.0
Tulane,2009,3.0,9.0,0.0,160755,7160.0,0.6918,0.0817,0.0651,0.0443,0.2647,1320.0,30.0,0.9071,0.7342,40584.0,40584.0,9225.0,0.4887,1200.0,9520.0,13186.0,936.0,1058.0
Tulane,2008,2.0,10.0,0.0,160755,6692.0,0.6918,0.0817,0.0651,0.0443,0.2698,1332.0,30.0,0.876,0.7438,38664.0,38664.0,8955.0,0.4622,1200.0,9230.0,13186.0,936.0,1058.0
Tulane,2007,4.0,8.0,0.0,160755,6387.0,0.6918,0.0817,0.0651,0.0443,0.4436,1289.0,29.0,0.8706,0.7632,36610.0,36610.0,7494.0,0.515,900.0,8690.0,13186.0,900.0,1058.0
Tulane,2006,4.0,8.0,0.0,160755,6491.0,0.6918,0.0817,0.0651,0.0443,0.377,1318.0,29.0,0.9151,0.7138,34896.0,34896.0,7540.0,0.5609,800.0,8680.0,13186.0,800.0,1058.0
Tulane,2005,2.0,9.0,0.0,160755,7906.0,0.6918,0.0817,0.0651,0.0443,0.4515,1359.0,31.0,0.9151,0.7261,46085.0,46085.0,7818.0,0.7684,800.0,8414.0,8414.0,800.0,800.0
Tulane,2004,5.0,6.0,0.0,160755,7952.0,0.6918,0.0817,0.0651,0.0443,0.4962,1333.0,30.0,0.88,0.7316,31210.0,31210.0,6766.0,0.9512,800.0,8172.0,8172.0,800.0,800.0
Tulane,2003,5.0,7.0,0.0,160755,7830.0,0.6918,0.0817,0.0651,0.0443,0.5528,1330.0,31.0,0.9151,0.7379,29810.0,29810.0,6993.0,0.9355,800.0,7892.0,7892.0,800.0,800.0
Tulane,2002,8.0,5.0,0.0,160755,7660.0,0.6918,0.0817,0.0651,0.0443,0.5624,1313.0,31.0,0.9151,0.7302,28310.0,28310.0,7332.0,1.0,800.0,7642.0,7642.0,800.0,800.0
Tulsa,2022,5.0,7.0,0.0,207971,2612.0,0.4962,0.0823,0.1263,0.0678,0.6918,1239.0,28.0,0.8494,0.7219,47211.0,47211.0,10531.0,0.7595,1200.0,11426.0,12323.0,6970.0,6970.0
Tulsa,2021,7.0,6.0,0.0,207971,2698.0,0.5148,0.0815,0.1049,0.0645,0.7524,1231.0,26.0,0.8219,0.7341,45673.0,45673.0,11072.0,0.7741,1200.0,12422.0,11963.0,6970.0,6970.0
Tulsa,2020,6.0,3.0,0.0,207971,2905.0,0.5318,0.074,0.0926,0.0633,0.6922,1255.0,27.0,0.8376,0.7254,43985.0,43985.0,10638.0,0.7061,1200.0,12062.0,11644.0,6560.0,6560.0
Tulsa,2019,4.0,8.0,0.0,207971,3232.0,0.5449,0.0696,0.0857,0.0594,0.3584,1276.0,28.0,0.8691,0.7227,42723.0,42723.0,10210.0,0.7701,1200.0,11424.0,11032.0,5900.0,5900.0
Tulsa,2018,3.0,9.0,0.0,207971,3246.0,0.5576,0.0588,0.0755,0.0545,0.4077,1321.0,29.0,0.8755,0.7374,41509.0,41509.0,10564.0,0.7375,1200.0,11116.0,11032.0,5900.0,5900.0
Tulsa,2017,2.0,10.0,0.0,207971,3316.0,0.5676,0.0531,0.0642,0.0522,0.3895,1335.0,29.0,0.878,0.6852,41509.0,41509.0,10669.0,0.773,1200.0,11116.0,11032.0,5610.0,5610.0
Tulsa,2016,10.0,3.0,0.0,207971,3361.0,0.5662,0.047,0.0527,0.0434,0.3696,1308.0,30.0,0.9056,0.7292,41509.0,41509.0,10750.0,0.7821,1200.0,11116.0,11338.0,4524.0,4524.0
Tulsa,2015,6.0,7.0,0.0,207971,3450.0,0.5577,0.0461,0.0484,0.0391,0.4397,1295.0,29.0,0.8804,0.6827,39521.0,39521.0,10713.0,0.7819,1200.0,10630.0,8588.0,4524.0,4524.0
Tulsa,2014,2.0,10.0,0.0,207971,3441.0,0.5495,0.0445,0.0436,0.0334,0.4026,1296.0,29.0,0.8765,0.7014,35855.0,35855.0,9905.0,0.777,1200.0,10476.0,8588.0,4524.0,4524.0
Tulsa,2013,3.0,9.0,0.0,207971,3394.0,0.5524,0.0451,0.0418,0.0327,0.4059,1279.0,29.0,0.9034,0.6882,34835.0,34835.0,9672.0,0.7755,1200.0,10476.0,8588.0,4524.0,4524.0
Tulsa,2012,11.0,3.0,0.0,207971,3117.0,0.5781,0.0497,0.0382,0.0318,0.4072,1271.0,28.0,0.8401,0.6616,33095.0,33095.0,9570.0,0.789,1200.0,9984.0,8390.0,4524.0,4524.0
Tulsa,2011,8.0,5.0,0.0,207971,2948.0,0.6096,0.0583,0.0431,0.0312,0.4095,1247.0,28.0,0.8552,0.6784,31551.0,31551.0,8612.0,0.7646,1200.0,9514.0,8200.0,4524.0,4524.0
Tulsa,2010,10.0,3.0,0.0,207971,3058.0,0.619,0.0543,0.0435,0.032,0.3911,1292.0,29.0,0.8474,0.647,28735.0,28735.0,8543.0,0.7949,1200.0,9018.0,8588.0,4524.0,4524.0
Tulsa,2009,5.0,7.0,0.0,207971,3027.0,0.6237,0.0621,0.042,0.0291,0.4965,1275.0,29.0,0.8598,0.6235,27237.0,27237.0,8269.0,0.7995,1200.0,8544.0,8588.0,4314.0,4524.0
Tulsa,2008,11.0,3.0,0.0,207971,2981.0,0.6327,0.0627,0.0443,0.0322,0.4626,1256.0,28.0,0.862,0.63,24365.0,24365.0,8284.0,0.7985,1200.0,7876.0,8588.0,4089.0,4524.0
Tulsa,2007,10.0,4.0,0.0,207971,2920.0,0.5577,0.0583,0.0484,0.0391,0.511,1241.0,27.0,0.8155,0.6332,22195.0,22195.0,8116.0,0.8132,1200.0,7504.0,8588.0,3942.0,4524.0
Tulsa,2006,8.0,5.0,0.0,207971,2830.0,0.5577,0.0583,0.0484,0.0391,0.7566,1213.0,27.0,0.82,0.6075,21113.0,21113.0,7939.0,0.8165,1200.0,7102.0,8588.0,3855.0,4524.0
Tulsa,2005,9.0,4.0,0.0,207971,2749.0,0.5577,0.0583,0.0484,0.0391,0.7507,1224.0,27.0,0.84,0.6073,19235.0,19235.0,7638.0,0.7251,1200.0,6538.0,8588.0,3515.0,4524.0
Tulsa,2004,4.0,8.0,0.0,207971,2699.0,0.5577,0.0583,0.0484,0.0391,0.7417,1215.0,27.0,0.84,0.6034,18005.0,18005.0,7355.0,0.7213,1200.0,5946.0,5820.0,3358.0,3358.0
Tulsa,2003,8.0,5.0,0.0,207971,2604.0,0.5577,0.0583,0.0484,0.0391,0.7622,1165.0,26.0,0.8552,0.5463,16805.0,16805.0,7009.0,0.7273,1200.0,5640.0,5870.0,3554.0,3554.0
Tulsa,2002,1.0,11.0,0.0,207971,2628.0,0.5577,0.0583,0.0484,0.0391,0.7333,1185.0,26.0,0.8552,0.6287,15265.0,15265.0,6892.0,0.7462,1200.0,5120.0,4960.0,2740.0,2740.0
Utah,2022,10.0,4.0,0.0,230728,20573.0,0.8264,0.0074,0.0636,0.0086,0.9373,1187.0,24.0,0.7448,0.5439,9228.0,24802.0,10168.0,0.9617,840.0,8232.0,8466.0,4084.0,4084.0
Utah,2021,10.0,4.0,0.0,230728,20516.0,0.8333,0.0084,0.0604,0.0086,0.9263,1217.0,25.0,0.7361,0.5578,8960.0,24080.0,9658.0,0.9695,836.0,8076.0,8300.0,4072.0,4072.0
Utah,2020,3.0,2.0,0.0,230728,21087.0,0.8293,0.0078,0.0619,0.0103,0.9104,1217.0,25.0,0.7332,0.4983,8764.0,23452.0,9396.0,0.9692,820.0,8016.0,8180.0,4072.0,4072.0
Utah,2019,11.0,3.0,0.0,230728,20913.0,0.8256,0.008,0.0618,0.0103,0.9095,1201.0,25.0,0.7352,0.5397,8402.0,23042.0,9439.0,0.9551,868.0,7784.0,8616.0,4052.0,4052.0
Utah,2018,9.0,5.0,0.0,230728,21658.0,0.8232,0.0086,0.0608,0.0104,0.8905,1201.0,25.0,0.7255,0.4959,8138.0,22316.0,9214.0,0.955,850.0,7520.0,8324.0,3996.0,3996.0
Utah,2017,7.0,6.0,0.0,230728,21473.0,0.8195,0.0086,0.0594,0.0107,0.8908,1177.0,24.0,0.6891,0.4978,7870.0,21520.0,9058.0,0.9583,824.0,7080.0,8020.0,3840.0,3840.0
Utah,2016,9.0,4.0,0.0,230728,21833.0,0.8197,0.0091,0.0591,0.0104,0.9025,1087.0,24.0,0.7288,0.4662,7426.0,20492.0,8837.0,0.9509,810.0,6570.0,7880.0,3770.0,3770.0
Utah,2015,10.0,3.0,0.0,230728,22265.0,0.8057,0.0096,0.0592,0.0103,0.9667,1084.0,24.0,0.7073,0.4869,7260.0,19760.0,8652.0,0.9519,800.0,7780.0,7780.0,3720.0,3720.0
Utah,2014,9.0,4.0,0.0,230728,21087.0,0.8085,0.0095,0.0575,0.0101,0.9783,1067.0,23.0,0.7141,0.4977,6250.0,18250.0,8462.0,0.953,1260.0,6720.0,6720.0,3870.0,3870.0
Utah,2013,5.0,7.0,0.0,230728,20775.0,0.8003,0.0103,0.0511,0.0097,0.9674,1087.0,24.0,0.6577,0.5109,6030.0,17550.0,8206.0,0.9627,1240.0,6630.0,6630.0,3820.0,3820.0
Utah,2012,5.0,7.0,0.0,230728,21129.0,0.8152,0.0101,0.0508,0.0111,0.9719,1073.0,23.0,0.7194,0.4829,5940.0,16200.0,7779.0,0.9616,1220.0,6520.0,6520.0,3750.0,3750.0
